panel,figure_label,method,program,seed,rqvi_gp,flashier_factor,gene,gene_effect,mean_log_expr,source_column,above_0p1,abs_above_0p1,rank_positive_effect,rank_abs_effect
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp2b,0.1781607,0.0015945912591374,76,True,True,39,74
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Prss2,0.17632806,0.0019168615166994,76,True,True,40,75
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Txnip,0.17610401,0.4023275315424409,76,True,True,41,76
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Bmyc,0.17504492,0.0634980193749519,76,True,True,42,77
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gal,0.17241015,0.0004681779814408,76,True,True,43,79
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ccr7,0.1717459,0.4167547181375548,76,True,True,44,83
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifngr1,0.17090625,0.5561803522619235,76,True,True,45,84
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Btg1,0.16816604,0.8255316088206961,76,True,True,46,86
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hba-a2,0.16739362,0.0014984502134969,76,True,True,47,87
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Pou2f2,0.162254,0.0619257730093097,76,True,True,48,90
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Chd3,0.16137582,0.3287835569777978,76,True,True,49,93
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rgs10,0.16093346,0.2934040901756898,76,True,True,50,94
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sesn1,0.16005605,0.164250905561625,76,True,True,51,95
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ppp1r15a,0.15961659,0.2193269740100628,76,True,True,52,96
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxp1,0.15835166,0.4968259844769812,76,True,True,53,97
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Serinc3,0.15549836,0.261285734684349,76,True,True,54,98
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Zfp36,0.15409523,0.3313246840135914,76,True,True,55,99
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Srgn,0.15000343,0.9423947321893886,76,True,True,56,101
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Apobec3,0.14825076,0.2241189737718248,76,True,True,57,103
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd81,0.14761207,0.0388200844632289,76,True,True,58,105
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Jun,0.1446625,0.2437145558637696,76,True,True,59,110
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Akr1c18,0.14395538,0.0003555538448076,76,True,True,60,111
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ecm1,0.14318131,0.0335740027194012,76,True,True,61,112
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hbb-bt,0.14192282,0.0010490597238945,76,True,True,62,114
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sh3bp5,0.14014474,0.0831281193763917,76,True,True,63,117
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Trim59,0.13998044,0.0777672153372576,76,True,True,64,118
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxn3,0.13930055,0.3620867642864334,76,True,True,65,119
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Socs1,0.13551132,0.153712116433462,76,True,True,66,121
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lrig1,0.13472107,0.046836771291756,76,True,True,67,122
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Klf3,0.13430694,0.2608009364224498,76,True,True,68,124
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Itga6,0.13323776,0.0827238171873003,76,True,True,69,125
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Arhgap15,0.13314891,0.7879705342458048,76,True,True,70,126
