level2_cluster,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200
CD4_cl1,3.5473802084066128,0.049852592443458091,0.0015093611756773783,0.36009662779470469,0.0023649709119129623,0.0020336666019380033,0.0011460364136899452,3.6791932443892193e-05,0.4198325107970366,0.0021677741844945645,0.2017923710897308,0.062623095767484455,0.00030221688801429535,7.8999753505281343e-05,0.14059121425719884,0.039082861277452662,0.074197327261459417,0.0010798240089189377,2.8616431441105727e-05,0.00016102164263450631,0.0023942999402534445,0.00090689667467581286,0.13104100086732359,0.00010604863512561005,0.2129161167501093,0.15772037761344737,0.004039263527664488,0.0037812780016327624,0.11537508401350818,0.068588200644848274,7.2403125406653938e-05,0.13275674445773439,0.0015739741044087346,0.00023624178802250236,0.31861624591488102,0.00024913660757090419,0.00029007774465105747,3.4314804278527137e-05,0.0003700744326505891,0.0015424104664032183,0.22943115158387001,6.6148246934095187e-06,0.47006451246051661,0.0031120359280208147,8.9979308061040179e-05,0.00012433155107473881,2.4711953203873964e-10,0.0061048048027958161,0.87506700176703933,0.0052308196123289153,0.22036298393226178,7.2401027375668603e-06,0.00033584413265297022,0.012883042939590526,0.0008051785426477409,0.00011531122217185715,0.00017826910063518136,0.19909906008880643,2.1997904260307505e-05,0.00023402145874796632,0.11137070323362896,0.00079651526422504617,0.087700099429224285,0.00020552470625876713,4.0293545642536818e-05,1.4148494622644577e-05,6.2191288110643078e-05,0.0042870289207501732,0.016010171449746292,3.5394805932980075e-05,8.6397726444573149e-05,0.00095167430233052152,0.0058100364494735011,0.022676013357557447,5.6571566603354671e-06,0.00028268609398417665,0.006922671299222305,3.7353267777593469e-06,0.090241168985744094,0.21453436901927636,0.0016430317049710699,0.00012409524807150389,0.00021986956703699327,9.1341824514984572e-05,0.0012374739034149665,1.8757994534096878e-05,6.0212740303916829e-07,3.933279793551658e-05,0.00051941059893973547,4.2990252880454451e-05,8.1800414191417271e-05,2.9260987178889794e-06,5.1641391265523313e-05,7.7323249287784525e-05,1.1124482821780004e-05,7.4319191617969914e-06,6.5862895024072541e-07,0.0037769416902919046,0.00047272791088815119,0.00060662187279733972,0.082023885119951956,2.2635838501680629e-07,1.2025808902014211e-06,8.0799968118268898e-06,7.1546384341915298e-07,1.8272448854221739e-05,0.00020784579586530133,0.006591494898080647,0.00042976158885736008,0.0011649361343033658,2.3942637401769946e-06,0.00042937122202523951,1.2704500661037458e-05,3.7399297829166866e-05,2.0805670642374057e-05,2.2887090015746328e-06,0.00076008397755754061,0.001569871649783422,0.0007587574990386472,0.0015395372575352075,0.12100138375324407,0.00024597556858086821,0.00018126995208039541,7.4594216874671323e-05,4.192914160807814e-05,0.00035776729016453286,0.00023803231281999761,1.9356292165535396e-05,7.932093694892168e-05,0.0002068287535229207,1.001577934228134e-07,2.4987150643039941e-06,0.00022558103665490349,0.00028390935301618925,0.021543234054550001,8.0960809699496903e-11,5.3560113615793986e-06,2.989038943919047e-05,2.5961904137016419e-06,5.1278637603798793e-06,1.1890997018164139e-05,1.7118545808139388e-05,4.2511025991824822e-05,3.9951978000785382e-05,0.00020369511934972836,1.0615211558378768e-06,1.6179815185942815e-05,0.00015546624354193124,0.0002744042261454161,5.2328997292821009e-05,0.00054976693024068627,0.00040840929284897867,0.00032182138908038918,0.00067629695538021586,0.0026552150684223778,3.4493455451079002e-05,1.2068794659920024e-05,2.2824385714569597e-06,0.00031378751486207094,2.9927558464608702e-07,0.00038470508028056821,0.00015667216709236361,0.094234944240235957,1.0508943169213606e-10,6.9847188114336995e-06,0.24437916710504842,0.0004123960528823382,0.0001449756531454331,0.0010192366979618493,0.069135459664669968,1.7214307428104763,9.3749309233487856e-05,0.0040818307988190862,0.14561493407526496,1.2778457813142448e-06,0.0012854699862072309,0.00028918576845971716,1.4366415991048219e-05,6.6211578969679882e-07,5.0132673775456137e-05,0.0025978951169681589,0.0011607180038555789,0.00018213949718386466,0.00012471102140984574,1.4984385183986572e-05,2.3534515659048118e-11,0.00030429762176901581,1.2331676920667078e-05,0.00017961280334106308,2.8071992940114591e-07,1.2651680142365238e-07,0.0014908879261215338,7.496107712357029e-07,5.7791358017843254e-06,3.0636535608552407e-07,0.00013396743998550422,0.00031345240175848844,1.7442276452826458e-05,0.00023662236824762952,6.327632659586064e-07
CD4_cl10,3.0638968161740534,0.075817753022874773,0.023740471406611802,0.34623803011940468,0.039725294125479552,0.12727451246076055,0.0019139393488749362,5.9187995079324205e-05,0.59783340411686214,0.052322300576085792,0.20222182697760829,0.45902897049997582,0.0070644700863682621,1.3306868143363363e-06,0.14380681160035397,0.14139193242848264,0.26157683875713206,0.0026556303205443458,2.2845372815826959e-09,0.0055195752066609415,0.035218051772722143,0.011693702900302807,0.26331867134911557,4.8153987095846604e-08,0.5262048870531959,0.5169292521281752,0.17342190407170835,0.32561659671688731,0.16334696341905391,0.098069484118620751,1.1832836719421235e-10,0.25857826705083109,1.5578231723084449e-09,0.0045698777035609872,0.36218494227366632,0.00558067442500101,0.0012553310256324523,1.5903941704338448e-10,0.00027723149026389135,0.0085663840354344902,0.2487365438825842,7.3944772504294687e-10,0.68550637270080828,0.015265782685007293,3.1041117111917445e-08,5.8541188290641577e-05,0.00065831406560684647,0.15297314007207236,1.2579650821009691,0.0055018161858904433,0.28931394058336735,4.7975353518094791e-06,0.0062295370639811175,0.00066218953219521432,8.9024483941882804e-10,0.0021510613795103603,0.023799387539949562,0.24621335573246655,4.6510701293305272e-10,3.1192891047056768e-10,0.080360414071146441,0.019838865883583103,0.11422098551319441,3.8096941473258389e-10,1.7850240269756589e-05,4.7009282178839462e-06,0.00044514594920642573,0.11122746730771299,0.16624266020282735,2.0005830133523981e-09,1.7193925852804668e-09,0.034311790937849869,0.048751266464110078,0.014640871774792362,2.4860599470525731e-06,7.9586343630295079e-08,0.05396657872022334,8.4872554517923146e-10,0.29727730299460248,0.51860986702450551,0.13471582988361017,1.156382758002472e-10,0.0040306925700342852,6.7582982628929052e-10,0.027467918956650333,1.4772221445031341e-10,5.7309361021117341e-10,5.1959477243274492e-10,0.00092036482257798079,7.6352493715387722e-05,2.8628301049901122e-10,2.4080222959490821e-08,1.1818811591932537e-05,3.6123065697435962e-05,1.241870368606896e-10,0.001148673536730656,4.3982768105070367e-06,0.10091872499213501,1.5059834155224301e-09,0.0059321199135114458,0.094635032543119987,2.3810060986849047e-09,7.668050673050232e-06,3.5065682213435477e-08,5.8590212824607155e-10,1.4139731436955412e-10,1.9284578865984667e-05,0.099432483708806169,0.0046436053920019945,0.37193051465726273,0.0084143858634750726,0.040823414690517014,1.1238551133484439e-09,4.9306767228207964e-10,1.2144355203524185e-10,8.8530911984664415e-10,3.9998212133741435e-09,0.0026095884004773621,0.0021595195246885122,0.00097338614263251509,0.11895453931475623,0.0019791496846446512,1.5365127985414872e-10,5.7977234005311504e-05,4.6830139727435846e-10,0.002559004056579336,0.0004214288885269302,0.00022712812463175118,0.0060478431161748664,0.019358063185024883,2.249503060957113e-10,7.0389020447780174e-06,0.0069073171089093404,0.0021999542401951529,0.024394548275602793,7.4362489156077696e-11,6.0807285778094529e-10,9.0717258658422438e-06,6.4456960567650712e-09,1.8972353318777471e-08,3.2150057699451392e-10,1.5847380124311904e-10,5.5226843906983736e-06,7.7540533959560002e-11,4.3887102018273822e-05,1.6854093566341218e-09,3.8362630047371032e-10,8.5465849272200507e-05,0.0013889291624575944,4.7635535787665184e-05,0.0021414303970154736,0.027064978472938032,0.0003663197455652096,0.00059714808581411258,0.037854794971552183,0.00066332720930318049,2.2115255701517448e-10,5.7424449168255786e-07,0.016265466356249342,2.5178199952302724e-10,0.0076117976441567635,0.0017590009837705769,0.16592087048915466,1.0507258634056802e-10,6.7292451899317564e-08,0.23796644209157364,0.0038228563572973526,6.8510667992553464e-10,0.0010237633786792421,0.10457358439876654,1.2421621394589568,2.582336480260678e-10,0.019214780381664416,0.3215695215610167,9.5291089150276888e-08,0.018557928362013063,0.02169387839719867,7.5394248000669134e-10,2.0014120206874742e-10,3.4891900081986048e-09,0.091360127037707892,0.006916262996725076,0.00051350641957581241,0.0018588465604942748,0.0056734263856109196,2.407588063058793e-11,0.023404713648559207,0.00039720619356403686,2.5085444810838154e-05,1.2457566458344593e-10,2.002692425716414e-10,0.0015789378376315452,1.5259109473437089e-09,4.3962631539905383e-10,6.4357074025750652e-11,1.0825047856304984e-09,0.00039008004548938597,8.1078607578284186e-11,0.013746870640802794,3.9734882478064404e-11
CD4_cl12,2.8923176311303891,0.085341435995709716,9.9038746241602172e-05,0.36951936655444256,0.013811563484551214,0.016157851846037446,0.00055703518740489769,1.2562412096361239e-07,0.87370179227838574,0.0044198462978758514,0.2294832715742631,0.080611881281399664,0.0013190283969011685,0.0014459258485212882,0.12136263765366974,0.056356071694715362,0.23077156245851016,0.00054935107790379258,2.2418443816424795e-09,0.0069666343281206055,0.016567246835460188,5.6534744800139616e-06,0.25422733957624655,4.8212353168827191e-08,0.20691206469209403,0.22934372948682352,0.024361277150839907,0.019642714685490385,0.12869185073102651,0.070748137806833658,1.2035165313222815e-10,0.23449158609488621,0.0010271022938229046,1.5643699979165233e-07,0.32199764767956746,0.0015533937340444185,0.00044701871903111469,1.5982551517960498e-10,0.00015343145797426912,0.0034210090379947328,0.3344432478681777,7.4810821158677892e-10,0.52412926706071128,0.0050055161396004213,1.9634021749097686e-09,0.0028860453938267562,2.4716975702115976e-10,0.06844778517808818,1.6216662709359975,0.0070184123333753446,0.21899345507001122,1.79350968459512e-09,0.00054830897264931304,0.0030777027194779758,0.0001334732771918508,4.0715773036090055e-05,0.00028070861256084873,0.22128179330330727,4.5727386603683198e-10,3.1215124106801383e-10,0.095484507558274173,0.011603523519171934,0.084907824663462986,0.0018528583518783736,4.6580662013488222e-08,1.3036620927136034e-10,0.00033870111582706816,0.011645434397376425,0.023356866605003149,2.0296310319747982e-09,1.5043592847402917e-09,0.0024861036827324204,0.0063890908496589431,0.0079659370481953776,3.2924939371510652e-08,0.0057331555623525857,0.0089051118479425116,7.9441166520249359e-05,0.14060131450985991,0.1998369175095312,0.0041378369543533687,1.1736200975183566e-10,0.0014231447344320066,2.7114071403756265e-05,0.0054749359402181145,1.4925887420636199e-10,5.6246221543046136e-10,5.0898717681436778e-10,1.1049771545616557e-07,2.3632174919039419e-08,2.818911194691002e-10,2.3831492807688798e-08,2.3573512355916703e-08,4.4393225383834459e-05,1.2353511688497796e-10,0.00028589622607227966,2.0507357745474559e-09,0.042488351712565341,0.0005320062447806992,0.0080268253181565042,0.085908635551374457,2.1410044782418488e-09,9.6161081785787895e-09,6.8534406078680216e-08,5.8648783305900123e-10,1.4181328197703203e-10,0.00030325899299436505,0.026243785447485395,0.00020675058125375602,3.765182168793075e-08,4.9829152626962657e-05,0.0010784822994136935,1.1081729449151994e-09,4.918363820897607e-10,1.2071117627102019e-10,8.8527304932188294e-10,0.00051881018033004373,0.0026935711463413649,0.0034081462380002232,0.0009422244521807312,0.12114415683749581,1.1159636457689193e-09,1.5334397981766908e-10,0.00013356690049652411,4.6759273482799277e-10,7.7669524837466813e-05,1.0050294807647366e-06,3.4671091513324649e-05,7.5134803118121661e-10,0.00046894575625789823,2.2707938217322191e-10,1.594258380024315e-08,0.0001922707366468871,0.00065732275601328854,0.038697204343444438,7.4361320988956837e-11,5.9501932605151362e-10,3.449883065209778e-09,2.3293251886504657e-07,3.2039742855792771e-09,3.2133335000438907e-10,1.2757083438825235e-10,1.4845944109626653e-09,7.6974537480663302e-11,0.0001145171738442739,1.3452969709515799e-09,3.8481585869133904e-10,3.0437401880774176e-08,1.3559801320925604e-05,9.7121604721634809e-09,0.00042683029974120007,0.00071363627144271783,0.0010683296654491769,0.00087040713739847716,6.0693248810439284e-08,3.1558997721659158e-10,2.1824219536824147e-10,4.2226430386214991e-09,6.3336604465101458e-05,2.5267457939849116e-10,0.0017577414171017131,0.0012771956197318191,0.098091899319435558,1.04604768816534e-10,2.9054150266394641e-05,0.28976263575128158,0.0012162599967590372,0.002130754515717646,0.0013366907229758252,0.081486240951711475,1.3515356497805302,2.5836569762610345e-10,0.0046123315101220452,0.14477139933162925,7.4540741640977399e-09,0.001814571928472223,0.0015728114515485439,7.9745793260058051e-10,1.8112170120317539e-10,3.4925109864034522e-09,0.0037736642471857674,0.00063741406142228208,0.00032322350151974704,0.00032400976662955812,3.3432256445812121e-10,2.3774922602342508e-11,0.0015808871950610973,3.6478220633586046e-05,2.0360983981525776e-09,1.2465294590824986e-10,2.0030652242541395e-10,0.0010657240523987694,4.0832920958470121e-09,4.3739068338850072e-10,6.3840356661371297e-11,1.0901195888890706e-09,7.9637864051709758e-08,8.1341032350453938e-11,0.00078897055101981837,3.9622522548702689e-11
CD4_cl13,4.0126180279354235,0.13986972102764186,0.080657660025677841,0.44429046623901436,0.070798148203330621,0.39112290776182357,0.0014377141868519502,0.00094264732042473928,0.3832826152271212,0.016226667209095116,0.2310102231923668,0.67350187253975813,0.02337892303132335,0.00077727254232000213,0.21874115061718025,0.087151989712389369,0.52156808552085632,0.0054662511870209015,2.4277322893112331e-09,0.024462935336607563,0.092015570892515205,0.033059225407084523,0.50085620461147085,6.6504929724754512e-05,0.73703447251632781,0.90094032087382592,0.4237415491345225,0.8708007388778779,0.206029902475345,0.10924632393955523,0.0006639075527314905,0.37862295510038418,0.00097773808936215995,0.020636032275794573,0.36838838691826586,0.013748498823909243,0.00023119572696620846,0.00038929926078877573,0.00042855639599330311,0.0056203747842917115,0.33034137017876741,3.1442429077551811e-05,0.46275305497504809,0.054479500116083622,2.006326941152869e-09,0.0027527337676803111,8.1301837884327275e-09,0.91757303689314673,0.84251783680121173,0.0078633434349695587,0.57234766533511505,0.00011621141746421266,0.033361658311826262,0.0069156774023249705,0.00039966819715786029,0.0034395981063388686,0.13775676579903801,0.23928092043191984,7.4159909785988903e-06,0.00044249751038632563,0.09945998381723975,0.10032854578202365,0.15142508522252002,0.00019259830242171898,5.4840126947997277e-05,0.00017418563840521223,0.00049646215963680717,0.076039404067036145,0.70106767703302597,2.0385882683601699e-09,2.775965408661163e-09,0.31917263258243067,0.33191690673762236,0.007266425871608315,1.7694175994596951e-05,0.013019441277897149,0.010100674672851787,0.00023307715133501051,0.93537976990492067,0.63858393809389113,0.48944456286385624,1.1050086742518003e-10,0.041129988929263527,0.0010607089359800891,0.35157069236772115,1.5061858558035477e-10,9.7287564767857874e-07,0.003348244499244841,0.00051583489175443544,0.00010016198286750854,0.00049396553170037456,5.2919435530664506e-06,0.00034580031668501762,0.00022595322210202691,0.00022505525830650424,4.7282077910873544e-06,2.3549412115773403e-09,0.62921310233406269,0.0023511400270220442,0.010372246401158882,0.098482894700010939,2.6263693330356647e-06,1.0364117310267209e-05,7.8892415069353164e-07,6.0383489756638261e-10,1.0239828474411818e-06,0.00017885325270514281,0.20896658886338149,0.012047593761538709,0.44961459056271214,0.032897219113651274,0.20564296325452386,7.5324077575862192e-07,4.9183150463337745e-10,1.2527482118318257e-10,8.8619918356457889e-10,0.00011816809258504167,0.0078656366138813022,0.0042886367604740615,0.0043510843539121971,0.11757352716444461,0.00091066905141130806,0.00024326424277834035,0.00045746313757444475,0.00035300000383965365,0.00065767776469569474,0.0012704016335158455,0.00024113961227302644,0.010176645156349834,0.14526768936748474,3.128355562189734e-06,1.7211164578405376e-05,0.0045398891910233509,0.0033551879040841373,0.043006006673854694,1.9585614132381779e-10,3.8659853131018308e-05,0.00020917267660550546,0.00012406755696686123,5.6659965491253591e-05,8.5678180594962367e-05,0.0001236477759761267,0.00053487486646847777,7.8144943602015088e-11,0.00013295756422249287,1.1583866832292114e-06,2.8442532136519283e-05,0.00020569210201582886,4.2842577382433776e-06,0.00037869024950881866,0.0035617209945275142,0.073702127705314202,0.0010254189028412472,0.0018653596275804733,0.13573575763208207,3.1854638717832206e-10,2.1735857521299097e-10,3.0310385716539845e-06,0.021828760022055655,1.2388264231106397e-05,0.011269209588844814,0.012371232060222902,0.15968853408590575,3.866578828748364e-08,1.313168788664788e-05,0.38546339160769011,0.00055787119188746581,0.00067835416054167267,0.0027548956285405909,0.1261232053825049,1.7738550882741699,3.2518440253527339e-10,0.015602762676778088,0.37881963466137564,2.6869966880720818e-06,0.024888928636245179,0.16510115421527125,0.00018579181833049805,1.7025860780970976e-08,0.00030285437538520423,0.14501644075509135,0.0070898240720830841,0.0012999206784347255,0.010978598291390133,0.0070223687475079941,0.00080664596731361672,0.14601243048175636,3.1299424058348821e-06,0.00012460773301004786,1.2496085316102536e-10,6.645317462255132e-06,0.0037709366418376728,0.00012514009860342107,8.7791655852559409e-06,1.0628900232803274e-06,0.00014765234056209137,0.00041496112702945861,0.00067138995352516594,0.079299273987596508,4.1552670331456504e-11
CD4_cl14,3.7729724477877364,0.072196243893067502,0.0071830053522226956,0.32016654291461605,0.026302323888168617,0.081031496978056936,0.00090184837832204612,0.00023123928312552907,0.47202120501598283,0.010416391424133647,0.21927125652683691,0.84058453685606105,0.0066285356217414184,0.00018904782321189722,0.18663205931274102,0.066053342868450535,0.096219777582850774,0.0013049590236744501,7.2987838213006323e-09,0.014936766484053435,0.014328804098152082,0.0023676521154519141,0.14248143101144373,0.0001575294075671454,0.5635167741575573,0.32062009183040613,0.063329379471368963,0.32201632594420715,0.21502264555992165,0.14529778035405169,0.00032733970650174963,0.27626383445251679,0.0020371820552344756,0.0030478716847089048,0.33763719900170597,0.0046166750747197033,9.5247992193561731e-05,3.4914443229155199e-05,0.00032279211801917833,0.0035892065400429723,0.20791265792137839,1.3847973958130237e-05,0.35733213795302549,0.010337367955550816,9.0036865817242807e-07,0.00025490514933661478,3.7180632300372212e-10,0.09009679469051235,0.84127274388064144,0.0038941025428246485,0.27157943875336116,8.3884567809966805e-06,0.0029431991787248796,0.0040252172249288405,0.00029428701037900138,0.0015813463361440509,0.01653401542029408,0.23836324143737855,0.00022021758906251901,0.00061839037744527352,0.076713363641047097,0.015451621951181237,0.13220314450698156,0.00022843741478266065,5.5945031272143824e-05,6.0069453331402454e-07,6.477668630576995e-05,0.028312343181265232,0.081840764804655672,3.6905200514153782e-09,4.6970205160353777e-07,0.045884015535581801,0.034936132886673125,0.0029592926748569174,1.3816847454618141e-05,0.00095919674179684655,0.012804864237130564,7.6257461153341789e-05,0.20018578510998344,0.31295044118801818,0.16697181309484666,1.1001246424868332e-10,0.0057955439184618806,0.00012953078063034554,0.032368979154368059,1.4546776165001309e-10,8.3420911333863995e-06,0.00013666515914531865,0.00026920694926147132,4.7983306064750907e-05,0.00017197648573994524,1.8743291766047171e-06,5.1040299528417984e-05,0.0001895558695468874,0.00017821800705049773,1.4279685335130527e-05,2.3353557444040615e-06,0.062338001426352256,0.00032027374417327144,0.0013084701533813453,0.1293776741093709,5.0214979086005284e-08,2.8522902510671033e-06,3.5871750012106041e-06,6.6942639426389508e-10,4.2863109375356862e-09,0.00027201865655341521,0.014521774636528121,0.11788028542052356,0.42521191573544248,0.0059860039576204753,0.038946319649593809,1.3816100037050948e-08,5.3709520798292287e-10,1.2208648765379943e-10,8.8591175399390648e-10,0.0013890327857916012,0.022774226239944215,0.001633842559267218,0.0077681905938313048,0.10135887177382277,0.0002948596673891837,6.9714878645710487e-05,0.00022992084945341117,0.00012661513237941627,0.00012487560260975928,0.00024251887764063681,5.4347385822831373e-05,0.004813314324665658,0.012106347406074911,4.8288953138181026e-07,1.5702204475814375e-06,0.0015941253686440992,0.00088024918850694068,0.036811366317546661,8.1381987002716474e-10,6.0240988290305041e-10,1.5729408862497107e-05,1.540946743069876e-06,3.3743419093099554e-07,7.2809894793396908e-07,1.2839480693233334e-10,1.0283459311641873e-05,7.7696409623958132e-11,0.00011950737967781762,1.3788407949418902e-09,1.7651918520389472e-05,0.0002131155846356423,6.0604681185925059e-06,6.8926663465221534e-05,0.001150734335561298,0.0084719748705395885,0.00030959187527554308,0.00059349330816322937,0.017340206104922509,5.004641808820162e-05,0.0001113617926267576,0.00012527508201514158,0.0028666035655878401,1.8069529159119272e-05,0.0077061389264832542,0.0032432575994562974,0.13569183398058599,3.5190130947898616e-06,7.8803399434887815e-06,0.23645343676546976,0.0012812696309386245,7.2893863871686718e-05,0.00074312402676676259,0.1523492504698192,1.6075399255669043,4.1763632563114509e-07,0.012774575962921626,0.2312356210374904,1.5969086487895697e-06,0.0017161151496509542,0.02304965841173855,3.6690483794528003e-06,2.2940280501077549e-10,0.00019803753760790776,0.056871015065455693,0.00066970627486387477,0.00029624541645996579,0.00088483728641095753,0.0053761246793467355,2.3867440394028434e-11,0.022825904257859891,2.715178679755739e-06,5.113288912439661e-05,1.2474794495508903e-10,1.5803027631415931e-05,0.00096947467287078178,1.3865294757781498e-06,0.00012026969853606349,9.3170014498216849e-11,1.6869706427443408e-09,0.0001749953422903344,2.2521717578649906e-06,0.0070262639946719364,0.00010606515497581946
CD4_cl15,3.8629941587527075,0.030361699479366275,0.0030457568183830303,0.38789938372081034,0.012769484552351659,1.4198497429564672,0.0029367125944873085,0.0009648174191528257,0.25342995540336682,0.018091147560882991,0.22780798554701209,0.17241345893671489,0.056196016017101245,5.1086755007698619e-05,0.17303918514832869,0.027017018587492558,0.15165461598438168,0.0021682373783452405,3.2256166640894623e-05,0.0018059827183984369,0.016368875234311814,0.0043360151488074528,0.27454270262452524,5.6505544687950832e-05,0.98320226077619921,0.4695683728761062,0.13473169824922424,0.0065998687960008053,0.1938171435400117,0.23871592621422305,0.0034450744888013659,0.27524545503660064,0.0031682402296126749,0.0014992950331085544,1.1053448619258337,0.044451684517499805,0.00048434910207293194,2.5196441910223262e-05,0.00050975364378551009,0.0037370934573679733,0.28954632777222788,8.0200248943507095e-10,0.3447713055207528,0.0049115907708345121,1.2635063808928453e-05,0.00094990525345281648,2.4694582414544211e-10,0.026443703708067857,0.97259592822655871,0.030628025079403133,0.23504114252253225,0.00016742928284138833,0.0029812189820646513,0.0011060434831329565,0.0011790916356107237,0.28121553983211073,0.021700535270120471,0.20430825527994956,4.5742457534631118e-10,0.0014246072536025225,0.076797247328544899,0.010960547923790687,0.13494870741773485,0.00039079734467639405,4.7305236675432848e-05,0.00037342974637464237,3.4572499205914399e-05,0.039068790340869623,0.050193725523515045,2.4820935725022853e-05,2.7165349428119189e-05,0.85106661485178414,0.0057926544549430567,0.0028751470340494766,2.3049103815163001e-06,0.0027811058412925112,0.015649182641786573,9.4923224390575374e-05,0.49503529559798859,0.38836821421775458,0.015340874649332214,0.00022180466661837411,0.0035460081389966955,0.00037362588337462631,0.0094820145068783748,1.6190624186847296e-10,1.3889459896465571e-05,0.00086204807290437169,0.00042900279524104429,0.0001515685918712076,2.8109833642286798e-10,2.7305420845868953e-06,0.00029364835470986779,7.7273668559528082e-05,1.2474164877288233e-10,5.7063136777239178e-05,1.7505315356287093e-08,0.02221814303857364,1.5055255741902244e-09,0.0052163755449523407,0.086181195716993911,5.3564489957173749e-08,8.9965663637359869e-09,3.6974292571824463e-08,6.380888064144113e-10,2.0933734778756259e-10,0.00063365763939872519,0.015300787208027637,0.0012161821324424393,0.01413776066031208,0.0012616216250586087,0.0046119128498662825,1.9063439344045004e-05,4.8821964391177985e-06,7.7264326138623802e-06,0.00023467928816565974,4.2488380409956845e-06,0.004353787619739681,0.0018665143476510068,0.00067729865789291669,0.17386580943571051,9.8544665686147085e-05,2.3450781397086126e-05,0.00053655799103824009,0.00030299226454326357,0.00012271049209456553,0.0010348601238125599,0.00056898817112749876,7.5073139597088635e-10,0.035580220361355767,3.5278123777392745e-06,1.3918514595313806e-05,8.9939612633529401e-10,0.00069281461789745178,0.56083860363154181,1.0368055141188364e-09,1.5020255851581829e-05,0.00032014491532051553,6.5767981785517958e-09,0.00026241833655490774,3.1930079366261285e-05,4.9010256765887991e-05,0.00020943773906665876,7.888299940247832e-11,0.00012325417254889821,5.5135389113930089e-06,3.8055746835300288e-10,0.00024215996655339153,1.6834877308152171e-09,0.00023486365593421274,0.19947018425395682,0.038712137411510278,0.003864889251391166,0.0018448601128108356,0.035696145398146785,0.0942273689678996,0.0017212637930075078,6.6073162033097716e-06,0.48236567786583961,7.3959368364107217e-05,0.043769052928096429,0.022931420436578236,0.18780987052026035,4.4875753568375826e-06,8.5756402662957533e-06,0.37916004641882556,0.0043399310478705096,0.0039561844927330832,0.0059713048654063388,0.15269567932410444,1.2976625024526647,8.0047184576291101e-06,0.035014295230998763,0.19196182422446353,1.2592371004877392e-05,0.0020062726617711048,0.26261643009672508,2.6452253873662005e-05,3.8914321357389054e-10,0.00078629131240858343,0.0074680420397104583,0.022202311498465452,0.0013799596395559866,0.0028202748092241835,0.00030444607010473245,2.5165313151500082e-11,0.0020256687461404476,1.8203291063275138e-05,0.00015068098110484338,1.2442803629104594e-10,3.7980789377049619e-05,0.019426663171798787,0.00071829716221538838,0.00082772229504176243,0.00022228159000418736,0.00068651981765341168,0.00034198365094835454,8.3259858458130222e-11,0.024811795824221678,4.0490440583627617e-11
