level2_cluster,GP0,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,GP41,GP42,GP43,GP44,GP45,GP46,GP47,GP48,GP49,GP50,GP51,GP52,GP53,GP54,GP55,GP56,GP57,GP58,GP59,GP60,GP61,GP62,GP63,GP64,GP65,GP66,GP67,GP68,GP69,GP70,GP71,GP72,GP73,GP74,GP75,GP76,GP77,GP78,GP79,GP80,GP81,GP82,GP83,GP84,GP85,GP86,GP87,GP88,GP89,GP90,GP91,GP92,GP93,GP94,GP95,GP96,GP97,GP98,GP99,GP100,GP101,GP102,GP103,GP104,GP105,GP106,GP107,GP108,GP109,GP110,GP111,GP112,GP113,GP114,GP115,GP116,GP117,GP118,GP119,GP120,GP121,GP122,GP123,GP124,GP125,GP126,GP127,GP128,GP129,GP130,GP131,GP132,GP133,GP134,GP135,GP136,GP137,GP138,GP139,GP140,GP141,GP142,GP143,GP144,GP145,GP146,GP147,GP148,GP149,GP150,GP151,GP152,GP153,GP154,GP155,GP156,GP157,GP158,GP159,GP160,GP161,GP162,GP163,GP164,GP165,GP166,GP167,GP168,GP169,GP170,GP171,GP172,GP173,GP174,GP175,GP176,GP177,GP178,GP179,GP180,GP181,GP182,GP183,GP184,GP185,GP186,GP187,GP188,GP189,GP190,GP191,GP192,GP193,GP194,GP195,GP196,GP197,GP198,GP199,GP200,GP201,GP202,GP203,GP204,GP205,GP206,GP207,GP208,GP209,GP210,GP211,GP212,GP213,GP214,GP215,GP216,GP217,GP218,GP219,GP220,GP221,GP222,GP223,GP224,GP225,GP226,GP227,GP228,GP229,GP230,GP231,GP232,GP233,GP234,GP235,GP236,GP237,GP238,GP239,GP240,GP241,GP242,GP243,GP244,GP245,GP246,GP247,GP248,GP249,GP250,GP251,GP252,GP253,GP254,GP255
CD4_cl1,0.00069760559389354937,0.0048886437205669089,0.0017996968905930723,4.8446010758420965e-05,0.0026063274053868576,0,0.0037071633224513246,0.074770133275731912,0.0052826539265104352,0.037896258582175886,0.028213313550614707,0.00073519517143428128,0.00064602833339725586,0.00072689343227752762,0.013265471374867298,2.4223045805779618e-05,0.0001453382748346777,0.042695041297249194,0.037550902638250283,0.33326124684011449,0.026234390714708525,0,7.2669137417338852e-05,0.013608893649341881,0.0011869292444832012,0.0001211152290288981,0.032012030968373094,0.0052032228901060639,0.024968333334605228,0.0070493590490708332,0.00077497197702570671,0.0017436449943658298,0,4.8446091793242614e-05,0.0059994075843361038,0.024047101579270085,0.022309195779699708,0.00092106282191182164,0.0016505896767760476,0.011496430124784516,0.0075805196864498579,0.00013804550368180094,7.2661232386404215e-05,0.0051936393147846635,0.020670516268485643,4.8446091611565315e-05,0,0.00041212735228320459,0,0.017891015602092785,0.00025461030042871078,0.0059729651110684828,0.00036237052468102859,0.0059288432377187332,0.010955627934555123,0.012961898318562917,0.0025281812927550273,0.0038561750314236617,0.13175665783590096,0,2.4223045805779618e-05,0.0019150551084452,0.0028500351538768465,0.00021800979912847549,0.0006007439021635569,0.0038387827510589067,0.026183009280928309,0.00014533033678906633,0.030101823552153066,0,0.00904463760432659,0.014497682157679503,0.021250866660661047,0.027927929355969557,0.024964537469858702,0.00043704557701960511,0.0012541806532863581,0.00094470077554003782,0.033727710747604528,0,2.4223045805779618e-05,0.081664524768204017,0.019927842641826884,0.13795385443474834,0.043197121096140954,0,1.6483966756786304e-34,0.011843174213061858,4.8446091611559237e-05,0,0.017022035669332927,0.0059900744065604535,0.053360373251654568,0.0050104651252048825,0.00039695605004183381,0.00026738235103273525,0,0.0001453382748346777,0.012398769588522129,0.054675757603003694,0.04973651827687417,0.00062521733540635499,0.0015141851280082088,0.054339561607349804,0.046700180683046308,0.00016867172243613431,9.6892183223118474e-05,0.026074515874535895,0.053375003038293199,1.5377019465004856e-25,0,0.00033656547901535845,0,0.0016621740212339263,0.0016363994489198722,0.0033181069749287908,0.00014532537731531676,0.018577645127192743,0.0090036778545490043,0.050710758483074901,0.0029595139007939399,0.020062690295322875,0.016313044867841357,0,2.4223045805779618e-05,4.8421467499558979e-05,0.0035558280558339694,0.00016956132064045734,0.00026876518109739583,0.00043866324268753136,0.055846898508755634,9.6740505623325976e-05,0.064073452030404196,0,0.002324803410491654,0.0048924374948983414,0.0096205734864682844,0.0074997811833257214,0.0070010518108241269,4.8446091612731232e-05,0.00041178970774821997,4.8446091611559237e-05,0.023273822747806171,0,0,0.084544700937560169,0.0091415280999003895,0.11944416156036175,0.052936378717267626,0,3.5047402632980532e-06,0.00217207005075975,0,0,0.01043717998240715,0.0016800468877462425,0.039452910943138089,0.002180249360131707,0.00016335480758478143,2.4223045805779618e-05,0,9.6891804945935825e-05,0.0069539565218803079,0.067771743166274059,0.13386903690014232,0.0001695613206404578,0.0017882641357504256,0.055694323961476465,0.0049788347368158094,2.4223045805779618e-05,3.1548252509963324e-10,0.028487673530544839,0.085507382691112688,4.6057683823374253e-25,0,0.00014533827984057612,0,0.00025090649308039174,0.0067933470718315033,0.0010658141148940645,2.4223045805779618e-05,0.020097474137865601,0.0029372495561002751,0.066990302033836893,0.00051713369018004324,0.015048954828217883,0.002178684312903609,0,0,2.4223045805779666e-05,0.00055848094734531209,1.289575503569759e-42,2.051347769981855e-05,2.4223046416184374e-05,0.040076781879363969,1.569645679854887e-16,0.12012989705353203,0,0.00022770711399693763,0.00035534652203553934,0.0036878474457067026,0.0018443809198900726,0.001139672832263254,2.4223045805779618e-05,2.4223132346234634e-05,2.4223045805779673e-05,0.0024573285557406687,0,0,0.039144695173851142,0.0015616893782571591,0.011324518275504084,0.17030503749649592,0,8.6478470846273845e-11,0.00012528799267964998,0,0,0.0017169350728733002,0.00065528227261981136,0.0071482730335190115,0.00012116844430126227,2.4354435099487842e-05,0,0,2.9842958920308724e-39,0.00096748178356202642,0.062853837445516855,0.019191241421922082,3.6767521901135355e-08,0.00011421363610335406,0.066243939561175399,0.23905726199532767,8.4818633505198589e-15,1.3589374316378143e-36,0.15204259273002155,0.0077678386402453212,3.4747005907039319e-32,0,1.1949784772368468e-07,0,4.1557627702923726e-05,0.00019614715484219934,2.4223045805782898e-05,0,0.0016455913992966991,0.00012111754185590673,0.035686072898097464,7.2669150552324532e-05,0.01012896672535693,0.001005255696534049,0,0,2.9439448114189574e-42,0.00067622550857409172,1.6971858444454341e-49
CD4_cl2,0.014658190932070748,0.016526849596584684,0.00078657924116229535,5.5955539581712382e-05,0.00040722293446140615,0,0.0013809162202037329,0.14178301084616279,0.00081166478108051529,0.28908995569165818,0.14746585187204009,0.015784123421416937,0.00081541552954140205,0.0074400916460877937,0.0059788314582886895,0.00011188498223825907,5.5878506697513634e-05,0.00662978554660757,0.017414053647405739,0.081149065808597168,0.015232845387751263,0,2.5601112387474969e-32,0.0032770429441538271,0.0018181308916580545,0.00016782747335738861,0.011042610377498171,0.0090466674603665465,0.018196436236622454,0.063154299993997687,0.00039159638081886963,0.0023216416634540987,0,4.2850357948494491e-27,0.022166489723691545,0.006751239877125048,0.0053487448282896269,0.00058626185165755484,0.0016861539069186098,0.0095531715433897126,0.0125637092126335,0.00017109143994397438,5.6027498018154321e-05,0.0032257003427977825,0.014031064466751692,0.00063820895692139122,0,0.0035276057595763351,2.7971245559564768e-05,0.0010233044530158445,0.00067559659905604369,0.0049155668878092373,0.0011194391612097138,0.0042544648592527864,0.00058133674130526414,0.017302245123541726,0.0004456813752777201,0.0027581181159691613,0.0037142594037517058,2.7971245559564768e-05,2.7971245559564768e-05,0.001090879155669302,0.0086236347548632949,0.0001116641389168142,0.004106170930934727,0.0056334942496655965,0.0084049301719388882,0.00013983789508978972,0.0089158006478095089,0,0.010327102580332865,0.034463138576966534,0.0075761762337656783,0.12903116678846926,0.11415904078777071,0.0021787642147765474,0.0024690500325407817,0.0038320674972984873,0.026942827319959811,0,0,0.032689342160945857,0.016477248448228295,0.068243007971195369,0.038679432525012887,0,4.3622009463417563e-11,0.0076327331051883425,0.00027971245559564768,2.7971245559564768e-05,0.024250991946922023,0.016589171408396847,0.070631831009423288,0.020577843880413487,0.0001111960818539633,0.00011187086091742196,0,5.5942491119129537e-05,0.032138748445701595,0.024439007227329845,0.02054793079472245,0.0012595435492566958,0.0021526507114356455,0.037025940085831294,0.049053275361387948,0.0001132548259186314,4.1779644095625394e-05,0.016052109880907581,0.051395742062512066,0.00026077273504499735,0,0.0023609984350468926,0,0.00085637421399084601,0.0035790913538906871,0.0025174214675458516,0.00019579871891695338,0.019333989748849981,0.0014029471888832962,0.045016405667395544,0.00092860391626746214,0.01862531334311076,0.0040609893955388171,0,0,0.00019579872366094224,0.011711851080600211,0.00019579871891695338,0.00092305894997173619,0.0010908818072282275,0.0303950824960043,0.00016756474676673982,0.036623576572235861,0,0.0042336296703521107,0.016233603567627323,0.0090022891791349917,0.033225665143282734,0.031820564370219476,0.00016782742272540438,0.0017342148325054825,0.00033565495133071609,0.035768703928039887,0,0,0.05205926587707977,0.0094836733423336768,0.051388437548180482,0.065455412704502419,0,2.797124556000224e-05,0.0036231616623793716,0,0,0.015001039457223187,0.0036933195903919038,0.10539293715461975,0.0081702671309203667,8.3913736678694305e-05,0,0,8.3913736678694305e-05,0.024128257965626308,0.038192341045510801,0.074798938712606275,0.00033569744284324426,0.0022379141290968479,0.05330754112803382,0.0058873083221378086,0.00011188498223825932,2.7971245559564768e-05,0.02457361950665421,0.077859996690892261,0.00013985622779782929,0,0.00031214758989528256,0,0.00019579870911315146,0.0089772454572427732,0.00051408843999922575,3.7123140436366392e-44,0.030519233123537437,0.0014184621686644634,0.12004827028998825,0.00037200480221540473,0.015297373601612622,0.0017411567943198798,0,0,2.7971245559564768e-05,0.0027892904894719901,4.9637471432897924e-43,2.4558107228026454e-05,1.476021372500802e-13,0.03127509272814178,1.5549745548200549e-24,0.061714338947491822,0,0.00025301471751637344,0.000363626192284157,0.0053988634625546875,0.005656090157109348,0.0044714890501596216,4.3725249967158832e-26,5.59424939911643e-05,2.7971245559564778e-05,0.0072797687300931368,0,0,0.036250725105364701,0.0012040474133795649,0.011066845293272698,0.1786615137946401,0,2.4578193104698935e-35,5.6233680321130758e-05,0,0,0.0014315726120612692,0.001206401552581955,0.031055121563491803,0.00041967483878931858,1.0290157065092832e-33,0,0,2.7971245559564768e-05,0.010287279998795227,0.039037401363148684,0.029335070428081141,1.5015034133106469e-24,0.00028098335602661114,0.060183404984134291,0.26860837498551088,1.1063938048635099e-09,2.887722502936925e-33,0.096636556087451073,0.010586219788295631,2.8695826518756853e-09,0,1.3798805687062945e-07,0,4.5527265517446037e-15,0.00064735758115953314,4.1570392404810191e-21,0,0.0052995933958366664,2.870774007879589e-06,0.083862692102541075,0.00013985625388306076,0.016610381346411681,0.00024989469266229982,0,0,0,0.00033105787196898221,1.9598031723935234e-49
CD4_cl3,0.0047587732275341877,0.066662410244258591,0.0014880460166355387,2.0794343938570218e-05,0.0028418727065535904,2.1563225884178767e-06,0.01024293117417497,0.20585568901292528,0.0039594870555230994,0.04113629351408226,0.020396161611140325,0.0055731894864269969,0.0015229324966246982,0.0082132867595967555,0.019114312196962885,4.1588687876897481e-05,0.00043592722705077018,0.034955956144289202,0.014324029704972489,0.15557177541914305,0.035179797935253124,0,0.0006484865806824008,0.015443983116605074,0.0010605107542358903,0.0007996285862371203,0.019174111457993092,0.010017736870423956,0.044204207659404533,0.011518086408987334,0.00080439410224800037,0.0039916638603409065,6.2383031815346231e-05,0.00029562158894702486,0.006797337632972974,0.022225984763345294,0.014315446199089778,0.0066841231814793595,0.0013367589729021865,0.0093824650222183083,0.012785143693502806,0.00012712933917305829,0.00010397171969337549,0.0067908676624574317,0.01625132420189087,0.00012045487542317744,6.9369295016264256e-39,0.0043288812866582515,2.079434393844874e-05,0.0078954976257137911,0.0010763888527634403,0.0041456473338971301,0.00095654572244176293,0.0084504010553728866,0.007111944658996055,0.012515189255612834,0.00050145627550736492,0.0050933085242622954,0.095129621360378003,0.0012349871904612315,0.00049729044000134195,0.0027842786906375448,0.0095450567354340606,0.0014734790208403026,0.0025177757480961561,0.022319356654983569,0.014600335317919889,7.8404119541362639e-05,0.024967293408364063,2.079434393844874e-05,0.016085366701667922,0.044745825688061368,0.011680386154894152,0.028629296410626094,0.02325243463996832,0.0020144647944374248,0.002390624033333262,0.0030176330456934152,0.055234005929127604,0,4.1588687876897481e-05,0.074501884522670106,0.010378474167965947,0.09757153884058567,0.048786794669012729,2.079434393844874e-05,0.00039529183725887972,0.01342510594013068,0.00031191515907673113,0.00018712095645143822,0.019357466332538872,0.010648044433517072,0.092519737277113587,0.0072617277607676294,0.0003493585988745066,0.0010397160586008705,0,0.0002079433153433739,0.010994081606792805,0.040956793650264382,0.026616958931423813,0.0045674841197903228,0.0018075382180222719,0.030480206945534202,0.053659017498593885,0.0003975812972584726,8.3177375756828437e-05,0.019988294341761949,0.041914341370169424,0.00020794343938448741,2.079434393844874e-05,0.0029352796151929372,2.079434393844874e-05,0.003169701670112201,0.003708507693858405,0.0041430640326854552,0.00018714909544603867,0.021044340486731115,0.010724331520917143,0.035549380168509385,0.00064573061748277212,0.018990682996116625,0.024881117164835678,0.00054065294239970143,0.00054065294239966728,0.00049908698774013961,0.011459822258954432,0.00070699428019811424,0.00064528838833801652,0.0047903414444876212,0.043413545751571435,0.00022837970305887223,0.054372456596096096,2.079434393844874e-05,0.0043145248653503609,0.01485870821941981,0.0071064922437467735,0.0097590402642067919,0.009103039567231061,0.00048038057067388952,0.0010217867217650319,0.00054065294239966728,0.046691748345731941,0,2.0794343938453192e-05,0.090700304201015075,0.0057705352220067145,0.087651852334991412,0.078880041600109474,0,0.00018714909544766478,0.0033263197763451534,5.3295675323519644e-05,4.1588687877038772e-05,0.013549552103866051,0.0040414632761396627,0.078045458467817269,0.0030596117129271681,0.00020807609758011564,0.00012476606363069246,0,8.3178620032342806e-05,0.010545525088347643,0.050465655635908095,0.079955298691368068,0.00099814829404205494,0.0020563897708357833,0.051699942481214005,0.0070330821195186905,0.00018726826030951565,4.1588687876897481e-05,0.026837235214506087,0.068316821460985347,0,0,0.00066209837225126764,2.886835320438081e-37,0.0006655664261533211,0.0064128542052642786,0.0018091618562823212,0.00018715254231725737,0.026861636034403356,0.0041158150254535083,0.071825852741014773,0.00028801123762301281,0.016478845068347757,0.0052748986092533978,0.00067450636314190604,6.2383031815346231e-05,0.00020794343938448741,0.003078799546202696,0.00016635475150758992,9.3529830375602214e-05,0.00048236213042425962,0.034689445605421733,5.1993829576541624e-33,0.077382586770796458,0,0.00043270268478969807,0.0016439767023107071,0.0045770618580233072,0.0025591100621658773,0.0019139921346051549,6.2383031815346231e-05,0.00020218991024423705,7.8287225573059197e-20,0.0052595965463858325,0,1.1497400815729257e-28,0.047678689736673802,0.0017329399210375006,0.014323460676410675,0.20317393970056771,0,4.1588687876897481e-05,0.00058228417302425342,8.3177375753794961e-05,0.0001039717196922437,0.0042840107903817509,0.0012256380486011661,0.025694988768657459,0.0004595073880427924,9.9398976673502646e-35,4.1588687876897481e-05,0,4.1588687876897481e-05,0.0031606493755419332,0.049767541805987699,0.023146829777971275,3.6902034765417897e-12,0.0012475522335898442,0.046245588744725723,0.25681901838247501,2.7490232618895588e-25,1.1645063946203972e-36,0.11494935938038942,0.012855978082773249,0,0,0.0002079947330730111,0,8.3263900265494523e-05,0.00037396113521763664,6.2383031815347627e-05,6.2383031815346231e-05,0.0046984865408899882,0.0006030411146903486,0.041205426663538734,0.00018529695776559437,0.013176018935439803,0.0014312564774144256,8.3177375753794961e-05,0,8.3177375753794961e-05,0.00078530352730575505,0
CD4_cl4,0.0073137525019034725,0.016711928283119036,0.0018864348521403014,0.00011516755508357831,0.00011516757659262512,0,0.00044782272916525054,0.047191390651122815,0.00011517702804261998,0.086667336589902444,0.0064400157310576965,0.00011516756881262236,0.00028343645264521588,5.0671590202746815e-07,0.0022247997651426406,0,0,0.0071717568159712095,0.0005906440766455755,0.23382573169354348,0.05919345584115368,0,0,0.029691139815513235,0.0045295237460491631,0.00046067027525048944,0.0030526908373414729,1.2646369390851951e-08,0.004134176103557056,0.069752760763165778,0.002193246554561643,0.29589338237369645,0,0.00020598619060830479,0.0029892693887772158,0.0035365069328319948,0.016344137326937926,0.0034492126239432453,0.00076199459002837294,0.0010088970577776502,0.0011667118962402057,0.00034550270645460502,0,0.0050713745566175941,0.0010613454077798437,0,0,0.0014970949328519736,0.00023033514099195915,0.0093343389275594053,1.1761863412076935e-15,0.0065912649610583227,0.0068616547668403777,0.0013977266692558699,0.0077372010746402957,0.010340159006648489,0.0028946961654812693,0.028826087136247538,0.0050380453740405404,0,0.00011516756881262236,5.0124916829684494e-07,0.0025308735637092619,0.00054662038086619638,0.0050607232099776876,0.013385418534474962,0.026249132819896773,0.00057583784406311188,0.0060280901338039304,0,0.0047171922762976907,0.058547882366817003,0.0035932954113276055,0.07344267074271324,0.013843278229102682,0.0027640216515029369,0.0014908644748535072,0.0010365081193136018,0.0078466591410273345,0,0,0.038463561793524594,0.0071904365678518781,0.18641526285122953,0.089997579202743261,0,0.00011516756883206266,0.020974450277875679,0.0017275135321893355,0.00023033513762524472,0.014152309397298246,0.0079620084073607697,0.021567251036828407,0.02082962511378629,0.0021882383026188947,0.017158459818568051,0,0.00023033317437194453,0.010111043730411755,0.020361797038337463,0.053580474559645638,0.0044996795578086434,0.0010362916087414339,0.013990372240917816,0.013410282969894235,0.00046067027525048944,8.0692068658575216e-49,0.022216176832874142,0.0059149652484347878,0,0,0.0027209087907852066,0.00034550270643786711,0.0033515959577915455,0.00048997815863746034,0.0069084524699748896,0.0023640986550421289,0.0092231195822807047,0.0054803403678347178,0.070690245051490311,0.0046630297460969602,0.076648244158913123,0.017354160111464151,0,0,0.00011516756881262236,0.0044366206961016803,0.0018426794422059091,0.0016152350520896184,0.0054125768048524682,0.11974020335365393,0.0002299745717411641,0.013985132091377687,0,0.0019564148502369027,0.018649491427803224,0.007397719375568222,0.030061114629360446,0.0085647658036730433,0.0011516756881262238,0.0011516740406415128,5.2673443786262179e-11,0.018486824142997668,0,0,0.075493434957894692,0.0051777640625130916,0.10895434632064013,0.057906333659883576,0,0.00011516756881262236,0.0090229195745565958,0,0,0.0206208095968743,0.0049526941317122588,0.04459080944610503,0.0063417504840292812,0.00092134055050097888,0.0011516756881262277,0,0.00023033513762524472,0.010629226738837441,0.056127573411486643,0.067666338092317493,0.0018426811016978328,0.00080693483475884249,0.035503016981719884,0.0035787873908583881,0.00034421840928246949,1.8217404095458905e-26,0.025976492909300729,0.029948003785672143,0,0,0.00080617299358310302,0.00011516756881262236,0.00036670713616066306,0.0071395959853617309,0.0026491525521617522,0.00011516756881262236,0.018089274481465967,0.0020821193524313414,0.12292637561778787,0.00046067027526579398,0.04164784305992951,0.0047218704052481523,0,0,0,0.0016530881477267098,0.00092134055050097888,0.00014383553322549328,0.00011516756881263464,0.063795782554219124,1.0013073942180064e-40,0.038008439084247898,0,0.00069407453887286054,0.002648854086372839,0.0032246919267704269,0.0087081334402772607,0.0045345581710502956,0.00023033513762524472,0.00011516756881531485,0.00011516756881262236,0.0038006213763141436,0,0,0.03152890288934361,0.0004606908301255231,0.019031110883015227,0.36696359219573643,0,0.00011516756881262236,0.00046067028924454047,0,0,0.0040308650315723791,0.00092133602339056707,0.017259814991557348,0.00046067099006520868,6.7665970608800641e-42,6.2718422113977012e-40,0,0.00011516756881262236,0.0041460360209510825,0.047279472820913708,0.020747285601648027,0.00011516756881262236,0.00057580707350989957,0.031516890401501317,0.13125295846248747,8.2015553452044771e-33,1.0506436979583974e-22,0.10023742678005018,0.0054490340058502874,0,0,2.8407297120323307e-07,0,0.00033624390777308935,0.0001151682999768873,0.00011516756881262236,0,0.0044926951413368421,0.0003454951967153509,0.063997600081649356,0.00034550279672288019,0.020183095254047184,0.00092029704704930482,0,0,0,0.00034555408035730472,0
CD4_cl5,0.028514031372755398,0.008521161598450561,0.001404947894958824,3.8913179605695655e-07,0.00058806888966503887,0,0.00075897493809706101,0.15082534980951692,0.00056944188990528505,0.013040963088079983,0.0036737106341118795,0.013152745056577181,0.0043166259312587595,0.059435100847571601,0.033422211199261025,0,0.00018986140117714068,0.0050818186570319784,0.0010631028487547954,0.10155003896787598,0.032181215556106875,0,0.011084119758972099,0.0050147975651461335,0.00075944560470856271,0.027069052384741627,0.022633848380340053,0.0040457362503673643,0.010956734659616059,0.026079575609742424,0.0003021526024331172,0.0055069862504668323,0,0.0011366479236850787,0.0076522538350826154,0.0021829103369409757,7.2104341199339405e-06,0.041217618019687409,0.00094930916341317455,0.0059206176291952337,0.044485854319456279,0.00037970186660476731,0.00018986140117714068,0.00323104420228728,0.00089163424841986203,0,0,0.0077869524007736961,0,0.015726233356299548,0.0009466603232476424,0.18443881804041035,0.026480987047830092,0.032522758863532619,0.0020828299212124683,0.0049972595674582891,0.00068967833423867145,0.0024785647791262218,0.010628778776163174,0,0.0074045946459084869,0.0043945091522558143,0.0017103273738765625,0.017724175625555127,0.016848926371164447,0.0065732195630983032,0.013463096671712511,0.00075944560471407296,0.010419170382767727,0,0.0037845659820740537,0.093205988522071459,0.0026579317275229148,0.022167553046895931,0.0043593914425801884,0.0183703464674616,0.0076326069982232299,0.025218837345009879,0.084728106148289531,0,0,0.013495019046424101,0.005505783752586025,0.075116905925652122,0.028481422221891022,0,0.0077770613778242745,0.0055220653528295534,0.0007594450615107368,0.0056958420353142207,0.031193192566515315,0.0066323319371616443,0.034137400783503295,0.021208112041070232,0.00071527714835252932,0.0031487396937235237,0,0.0013290298082629106,0.0097962331884945148,0.012997712282376445,0.0040980172317150124,0.044699029633162669,0.0021122962377382367,0.031539711938203784,0.089647004472713829,0.00019107339603114518,0.00095008004977323855,0.027758594882533159,0.0029156404228814197,0,0,0.0047457586978857042,0,0.01066612495370857,0.0033905262969602893,0.08452651135074736,0.0080915919913150808,0.045943671285891705,0.004178124977210246,0.026286743045930729,0.00093868631072641182,0.010731672777245708,0.0078510549828183767,0,0.00075944560470856271,0.0049435905180765837,0.0042079090551230599,0.005126381528023867,0.0058843646979479273,0.0068325502428402815,0.051846055211276179,0.00056869255561676514,0.025894054991019273,0,0.0026617640958246968,0.047231384762620156,0.001709734276492227,0.018615152373939039,0.004372524922331129,0.014809189291816974,0.0062395991888986669,0.011391265372439523,0.069356903921310331,0,0,0.018995868902992208,0.0024738236961471477,0.060949124940893315,0.15639143044315021,0,0.0037972280235487521,0.0039785504400450715,0.00018986140117714068,0.00018986140117714068,0.026756073227508271,0.0043668201264442973,0.055496973045139099,0.010485179496052764,0.0003800032761507408,0.00094930700588570342,0,0.00056958629873430993,0.0053161193390964803,0.018098864011843015,0.03569989912248317,0.02677028565239329,0.0034152076026888684,0.048654485785766886,0.028867528767314622,0.00037972280235428136,0.0011391671396018817,0.034970538823790955,0.017614588784105916,0,0,0.0043668036264419919,0,0.0028479210134187585,0.0055097974182592609,0.024495724252734132,0.0018986140117714068,0.050090414381088993,0.0013739814747463885,0.045943685996769103,0.00018986140153840365,0.016445945648340777,0.0051233215919907439,0,0,0.002468198215302829,0.0028479204386292556,0.0020884754129485475,0.0011391684070756476,0.00018986140165545663,0.025565330052300439,4.5221194607710275e-19,0.025446608548703977,0,0.0018213722670281478,0.017087526127005398,0.00019056698889555358,0.0085448052933541751,0.0017087537409377451,9.6670913397903161e-18,0.0011391684070650699,0.0037972280235428137,0.02364397771793687,0,0,0.0095684972966864883,0.0017063329211055157,0.036435282143991228,0.10542808489889267,0,0.00037972280235428136,0.0026580597646810931,0,0,0.017087526106187634,0.0011391686805086445,0.027642648445039518,0.0066800635506143267,1.1331973702484704e-43,1.033970322936007e-39,0,0.00094930700588570342,0.0045566736286769844,0.017621990106463085,0.010018638259193227,0.0028479210176799935,0.003227385804712176,0.027329486131918365,0.43033703966513664,1.4923642597240242e-37,0.00018986140117714068,0.0724662560498254,0.0081850654503648479,0,0,0.00037971465438689229,0,0.0060755648376762238,0.0013290341188399418,0.0091111617339999524,0.00018986140117714068,0.04214370458254281,0.0013290321786801297,0.021252274156277735,0.00037972275708779586,0.0174765253629659,0.0017053120181980137,0,0,0.00018986140117714068,0.0017088527548058496,3.7156212626687361e-22
