ebmf_factor,CD4_cl1,CD4_cl2,CD4_cl3,CD4_cl4,CD4_cl5,CD4_cl7,CD4_cl9,CD4_cl10,CD4_cl12,CD4_cl13,CD4_cl14,CD4_cl15,CD4_cl16,CD4_cl17,CD4_cl18,CD4_cl20,CD4_cl21,CD4_cl22,CD4_cl23,CD4_cl25,CD4_cl28,CD4_miniverse,CD4_prolif,CD8_cl1,CD8_cl2,CD8_cl4,CD8_cl5,CD8_cl6,CD8_cl7,CD8_cl10,CD8_cl11,CD8_cl12,CD8_cl13,CD8_cl14,CD8_cl15,CD8_cl18,CD8_cl20,CD8_cl22,CD8_cl25,CD8_cl26,CD8_cl27,CD8_cl28,CD8_miniverse,CD8_prolif,Treg_cl1,Treg_cl2,Treg_cl3,Treg_cl4,Treg_cl6,Treg_cl7,Treg_cl8,Treg_miniverse,Treg_prolif,gdT_cl2,gdT_cl4,gdT_cl5,gdT_cl7,gdT_cl9,gdT_cl10,gdT_cl11,gdT_cl12,gdT_cl23,gdT_cl26,gdT_cl28,gdT_cl33,gdT_cl35,gdT_cl42,gdT_cl43,gdT_cl46,gdT_cl50,gdT_52,gdT_53,gdT_54,gdT_miniverse,gdT_prolif,CD8aa_cl1,CD8aa_cl16,CD8aa_cl20,CD8aa_cl40,CD8aa_cl56,CD8aa_miniverse,CD8aa_prolif,DN_cl3,DN_cl15,DN_cl18,DN_cl29,DN_cl31,DN_cl34,DN_cl39,DN_cl41,DN_cl57,DN_cl58,DN_miniverse,DN_prolif,nonconv_cl8,nonconv_cl13,nonconv_cl17,nonconv_cl21,nonconv_cl24,nonconv_cl55,nonconv_miniverse,nonconv_prolif,DP_cl14,DP_cl51,DP_cl59,DP_cl60,DP_cl61,DP_cl62,DP_cl63,DP_cl64,DP_cl65,DP_miniverse,DP_prolif,thymocyte
F100,0.00040648498697306933,0.00014739461106404655,0.00032022811618579778,8.0189897756578995e-07,5.9133108410797262e-07,0.0011584953239571784,0.0016503146894727323,0.0039924364738932279,0.0054029171281006535,0.0069822184733919586,0.00087907813527795013,0.003510486323303167,1.3520020168924301e-06,0.00024345683869425038,0.0028329447066178402,0.031135323385798469,0.001635983114226946,0.0016528243643111687,1.3307547510124604e-06,1.1341092738391087e-06,0.068811881183291346,0.0013433304968179956,0.0017162205875059062,0.00034879630071958531,5.5904823146524011e-05,0.00033792576615767559,1.217041581313383e-06,1.2551307578061883e-06,0.012802262523250164,0.005638081507147139,0.096085716173255176,0.0005017007515648389,0.00052335207197471919,0.00019468825180340361,0.00031192932673109564,0.00084161189537294411,0.0042114918258345947,0.0017004633300920417,0.0088384703765655645,0.24729060119469323,0.003444732742004299,0.00025925061994640827,0.0065544018187398663,0.0062412920866734651,9.7686500953028598e-05,0.0023266470348609876,0.00061103038056656495,0.001546923890707161,0.0005183975108302186,0.012700124007418831,0.00040762928523435372,0.016088862327234769,0.001056434540750826,0.32031724216050139,0.019497605263689908,0.00071922021814771117,0.020424560323533663,0.00018520773233913549,0.00178198114363341,0.45939773465106593,1,0.0055083333672446017,1.5519542673109019e-06,0.26024425572070653,0.12726630399691041,0.22908666705973676,0.071249963942301375,0.0043418967962516025,0.0036144288067514914,2.3081903048800886e-06,0.0091581178545027345,6.1886049471019537e-07,0.00091467458091671792,0.18318056192160628,0.30038512661466849,0.27824715700910352,0.26610773720821096,0.025290927739834008,0.29197174419967037,0.008546874848738735,0.18380236055614191,0.26401092028734896,0.010793127482429377,0.0015497358120368941,0.087980816678306178,0.0057015431386592749,0.07177384666959459,0.00065326091501000105,0.0021250461242019059,0.024275244545779579,0.0037756316941757119,0.012969142204791083,0.015065154256115362,0.064967689083070893,0.00027101184966873195,0.0015512063944807615,0.022574281230436505,0.0017004241740470902,0.0053572299488711768,0.20937845154448012,0.0085590123624001962,0.0011289191555390208,1.7825830806059984e-06,9.7173290644397051e-07,9.5941648692456204e-07,0.0021592355775854281,0.0037333980995239865,0.012075503574502919,0.011208458723040918,0,5.6105345597521079e-07,0.003226118110599654,0.0016554825405275589,8.9283705436359196e-07
F99,0.015570760055007427,0.021032638562695723,0.016720147638673501,0.024810991618725887,0.0094723300780784545,0.0089607910825348046,0.011057038890749476,3.0072647719994667e-10,0.017523282034100755,0.077442285479420225,0.010549193290748856,2.8564600503805727e-10,3.8291348429079725e-10,0.012247492431559107,0.41066834579930467,3.9144236087253065e-10,0.014848434775233576,0.010029577073785489,3.1224909563479317e-10,0.021075493464142298,0.24219584561790822,0.053407626861418901,0.064426909175080121,0.012702476864316411,0.022026922771558512,0.014974513039230279,2.8498809472799526e-10,3.1822123275491879e-10,0.061898538506757542,0.0086831580752823184,0.86141206539272519,0.013633201367700076,0.0063715699920417687,3.5083382685058397e-10,0.0081692038267806681,3.3073991842766898e-10,3.0135749493897148e-10,0.0024442613885491586,3.1904830831339049e-10,0.061645221893195296,0.023445922781319885,0.030066939799494655,0.0930008778222913,0.10394702500796719,0.0068540986295707838,0.0091917440915545105,0.019296188171408803,0.0091931227971540578,0.068650551324374101,0.040797649863175738,0.024256310886670227,0.085112364045385802,0.028808945518924971,0.42960708845210022,0.013748169194820132,0.077920320259861994,0.012888749917931833,0.087986138296559976,0.020729454825937934,0.18401171169054339,1,0.0079550001052579797,0.017360327308618834,0.20828778821213331,4.7543434220217583e-10,0.18345283406798146,0.024190225202359077,0.057508478391959418,0.16452234093064697,4.0463973417448525e-10,0.021584079636363721,0,3.4035906399136044e-10,0.24327855287313996,0.084766344878766664,0.039713353058688242,0.15496766457544481,0.013237980773536679,0.18546785834206653,0.033718690223544588,0.1180219552279833,0.22315838841438326,0.0090894362237524933,0.06361009797748414,0.021189407842598887,0.022974851542975613,4.9054378198317765e-10,2.9860996644738147e-10,0.0024066577301263001,0.016192803414583665,2.7058561048891454e-10,0.025568799680489168,0.046091890305733949,0.072270303643820547,0.0044381465869349065,2.94505083160232e-10,0.0071493297326589381,0.012132245600560577,2.8979212087226741e-10,0.027983819343423096,0.052040623061285832,0.053360929166821981,1.6756942919004422e-10,0.018606870203097273,0.034804561719518547,0.08510008020402425,3.291624696023759e-10,0.06809416813395211,2.832074068110293e-10,2.5869868619431189e-10,2.9415275958152819e-10,3.350391861605877e-10,0.16566656252535022,3.3370195563368329e-10
F170,0.055048715255716092,0.063575152278291053,0.05323720397222776,0.061558133966210397,0.054002695372567341,0.11711327511285709,0.39470608072157459,0.15578416134470435,0.090156709028890877,0.21704052575827829,0.29158996568613771,0.2925747148915871,0.10982239535137223,0.6839727956551851,0.99105009346791162,0.69516194067674508,0.60589369249075797,0.49470229570780094,0.39712285829355837,0.075676946207195409,0.34642863864700957,0.31253804316099915,0.43734457511646618,0.094410641658488267,0.09504017448116725,0.042983885876461292,0.072143593965970323,0.066748815907711312,0.18898475432132639,0.49706656543482125,0.13425509468756577,0.14423334400156138,0.10453244102134165,0.21267186490051809,0.19436218584127071,0.17379431178201965,0.074650654076567999,0.13837341203718156,0.18593543671542667,0.33372943434104996,0.12318236827622717,0.27709100743561543,0.3226421912647609,0.21678735701485416,0.12327506100246292,0.33820519438388452,0.16920991612634462,0.55127059237269749,0.15279380724819061,0.23137875902046937,0.38142417849039151,0.50404210207101663,0.42146905121079531,0.25965941550892718,1,0.34119389056127952,0.19807598015737976,0.10174814914148013,0.26679921489422587,0.41092362458586262,0.26179562644185583,0.042947160492818159,0.27321115290730497,0.41928190426610012,0.18481363226626449,0.25313610415825766,0.62715724144918772,0.12670232560751749,0.097445023785182203,0.020919408672622097,0.15012462670087853,0.37682358489471013,0.28695226772817639,0.68256631965896408,0.43152059126927328,0.28309689417746009,0.23032428014677125,0.25647538395222036,0.29885036483276184,0.094659020577555375,0.48423317768880936,0.28186604374332547,0.083701653389618366,0.049365114539619295,0.19391712631540273,0.099254567378178421,0,0.3621454439756645,0.077014354216893927,0.20645461741077537,0.32596412381003126,0.12497226272572982,0.31848933428161968,0.16617755848122745,0.25475812845545259,0.23415132182010956,0.19653784522470538,0.38187515789113902,0.058862610964137294,0.56149579039029152,0.98080298877588012,0.36434238133213998,0.23165380587562384,0.068053230666484665,0.1009060983919684,0.32915832130843276,0.20909019779037646,0.23189439304733797,0.10779601942121922,0.063556826113925172,0.38139484024955733,0.26830722985286509,0.43168052072972857,0.071905457761756372
F104,0.026379299236010019,0.023035410779084144,0.030102585364614218,0.035612615611915283,0.012743724863389908,8.4346061323914691e-05,0.0088965208162731894,1.291554214863671e-05,0.0001226056315922412,0.0024836043908880979,0.011654566131607449,1.917080427836734e-05,0.07542953885661989,0.011127943905543468,1.4137053857545648e-05,1.0088314184188015e-05,0.023808283766141504,0.0039426427187415954,0.045723384401273374,1.1016496712542095e-05,1.4315619291156323e-05,0.082237825271526677,0.043029088399489865,0.017838379371876364,0.012920970637376454,0.024118038070874058,2.9244292986357106e-05,1.8261986050398268e-05,0.088425192217371149,0.038534900981970113,1.1268725782251592e-05,0.0019601826943308736,0.00023052999154125244,0.037731555394160156,0.023711138795880441,1.1863252221031326e-05,3.9142311821416614e-05,0.012269392064169889,1.029932584269955e-05,0.087889796308697407,6.7444983234496561e-05,9.5058313927672561e-06,0.062559864681276139,0.029758421178123357,0.015270818681960004,0.059473755074035267,0.012262231878862349,0.060166677031097959,0.032745623783700967,1.1315564336042106e-05,0.034594143690055278,0.071029511071442092,0.00019736334975561668,0.068119834927040129,1,0.032087687041944986,0.077067368708819958,0.039012025889163512,0.045877142433866959,0.027435963620420525,0.070829524103484462,2.6071576157976829e-05,0.019292032156614122,0.35760348490956029,1.0183308387530004e-05,0.11234904411157984,0.028045447293384859,0.013217755233071511,1.0088954736937206e-05,2.9260074437694348e-05,0.021403802562888746,3.7775718054276866e-07,1.0083303412545544e-05,0.13560271433784848,0.10147267560667987,0.016584841317887105,0.25527773386963187,0.02140737396753346,0.09219420901683946,0.081237829875726419,0.19391947702814255,0.050592764672061467,4.3747929767055061e-05,1.9380912602315231e-05,1.2337042697828265e-05,0.14055897976308579,9.005777982646078e-06,1.0879601203031156e-05,0.026894340769513757,0.02076357852692802,9.5317326079054189e-06,1.5935772399993055e-05,2.9353571985089675e-05,1.1098960795485816e-05,0.022739893071136046,0.023171386922163525,0.05897894599191731,0.021894262711942235,0.0055512737528913949,1.1498701471980678e-05,0.26182315078812701,3.18199184441612e-05,0,1.170860302058197e-05,1.5056794422067114e-05,0.027325773423014406,1.1595711539772288e-05,1.4310224751078195e-05,9.4934370092802242e-06,1.152945130903343e-05,1.5145711870407729e-05,0.2694095275257094,1.0949021434938187e-05,1.1261084225427213e-05
F35,0.10033952035238874,0.19286123950852155,0.072836443388674385,0.16708755035210235,0.061427773751649803,0.20350167844595279,0.2203625870215758,0.13377613173546724,0.10293456280683382,0.13853693903871553,0.11493707019098261,0.70411106267445089,0.38171100221458143,0.33990888993605228,0.45441220235172364,0.47427154629408264,0.44975828788224237,0.26546170358600402,0.4014835176184311,0,0.20577550080389481,0.14234573536795378,0.24024639824279839,0.077611778145313351,0.20224697486861512,0.087355003090536329,0.101791210923992,0.26140076790175548,0.21114088319607754,0.37537846291506866,0.095693747859716544,0.09808400183905007,0.067995511348932267,0.087573896023839873,0.10584940224323607,0.026249083438035184,0.085139416124109871,0.061282528149664492,0.11542729068756799,0.29558910949914297,0.14929506279663438,0.056045673351719179,0.15694260214018207,0.12612045961021121,0.1522192575493824,0.39228553086165813,0.12321334556238603,0.18163012641738269,0.17554004895945319,0.19345919175135221,0.32984228411919597,0.11237292846880875,0.10301863328682108,0.1790824297117464,0.26439206688008798,0.13082128179692143,0.59456768002310889,0.66162241317357484,1,0.20624259369666564,0.22086859923862495,0.27626799496125148,0.16852304579723237,0.21868840043123219,0.25906787049932117,0.10878264014547336,0.27211708833603859,0.29657683352297337,0.2196719882388119,0.38816329606829075,0.16726309175042889,0.53303604997398346,0.18609804886422435,0.22873311402986354,0.27369213154160849,0.27564934522959728,0.11419573120149296,0.1676678670234179,0.19595783380997672,0.44093141742585923,0.26847602950389671,0.25855404792136283,0.11435634257046394,0.1270449716869636,0.40211067456362393,0.54379115695655689,0.19450023843473008,0.13105166440544608,0.14105115967518417,0.75128200886534169,0.16193637166596805,0.21710083982981207,0.21673982798283006,0.24449280668975418,0.32211097765514868,0.082898527317361859,0.22855766582735784,0.17593018766048518,0.24431176143142785,0.3248771752284989,0.18773563630686568,0.18688859590757642,0.26865098069908588,0.10963714330679172,0.047516821409628533,0.25880039413221012,0.12344415711483228,0.10143746859393875,0.13756914829951483,0.046936286227411771,0.11699487177244132,0.1521309310918138,0.17657266128308849,0.10232757608360871
F63,0.0053204700976991611,0.06373195983750847,0.011783424834952302,0.0079234804596409556,0,0.025993989793967002,0.030500525519887869,0.046516013152590387,0.00098316119445206727,0.10430605404871079,0.074448141917179536,0.078712892149948435,0.052835691372597589,0.31466035873860659,0.77150477945752505,0.90924700724762919,0.17769793030127812,0.10456507387142196,0.08691411990532745,0.018361420663503374,0.45225183332430513,0.075410457204411821,0.094032365145591074,0.0080518834422603075,0.10685556369641151,0.032496424945207401,0.024078304632651888,0.31390548767384885,0.35430838472143322,0.36804735460211202,0.53856562363853899,0.063103487589913618,0.037971216177561759,0.058625545765464249,0.12280233918672746,0.011667494354380142,0.052182374691536415,0.015137908032334437,0.0024298932306329227,0.50364485571224238,0.071447569856405685,0.10202565625474953,0.12488922902073936,0.19125897190107699,0.033624367375950225,0.2112352208188612,0.087472195532196637,0.10437791236306361,0.078590653155651516,0.12489407062625069,0.26197753670750584,0.14843581021998131,0.035123298532707105,0.34002064484309313,0.49200632588881354,0.098227815630876777,0.70095682644511781,0.44523168855294015,0.32561199246096922,0.29348343151062717,0.36710478816978909,0.18935099555480944,0.066212247815395905,0.43306772520695536,0.152921851964546,0.21710857558610086,0.47804604668015366,0.21025895123778662,0.48745023997929937,0.13088527394205307,0.1337618223618148,0.079483964082313771,0.082194656371257696,0.5558436480575103,0.2503748602377639,0.54993128118547863,0.31016583219446653,0.29741476819350915,0.44432029402665973,0.25989926417320908,0.48865949631223243,0.26593672915384042,0.12613377780129867,0.10051937185610807,0.59830901031274719,0.57732966559126719,0.51780941186962159,0.11877532435349236,0.091070710196228505,1,0.14003779437574132,0.19679595832062846,0.47940430756312746,0.26120981326834158,0.21896963600544067,0.054483144197248742,0.26932655407058981,0.17268025491108352,0.20048562078990922,0.63583989166757804,0.34260355470957482,0.10987402608709879,0.15920527477232624,0.031135940779808476,0.037646402516979066,0.25918438593830423,0.051414012407910464,0.051664138063365589,0.062461789170451774,0.04987701386385384,0.030314274136367381,0.058399697712849793,0.16836455776695139,0.055489548224713574
F192,0.0050383710422564239,0.0076811870547869188,0.0058679430228796145,0.0046769098157432385,0.0054208410957313395,0.0082151162638894517,0.012056374706517808,0.0053359330185007827,0.0036015427669855845,0.012743725768306787,0.0032762709399787814,0.065651773555128023,0.0083874596819192224,0.053204165469125438,0.34792469270021936,0.47979439341676078,0.03577453965660455,0.033474278233048042,0.0080738650850902417,1.1046984054918542e-09,0.21313856417609139,0.0076588423734416629,0.16466513253514978,0.0016361325925802282,0.0050506495564965571,0.0056229376700233291,0.0067718420362016182,0.022334340000152424,0.016333298994128227,0.035444776276240555,0.61246031473302898,0.0051777399407812799,0.0022536880481055003,0.0045073402546414653,0.032052772079241017,0.015169648482498431,0.0004042575292205504,0.0036019878097080277,0.26905423021546138,0.069738760134874705,0.016941093114527909,0.048766179416798727,0.011100062984744403,0.21627131033637398,0.0069192728584459122,0.029244235709355627,0.003899671953697682,0.037829024560216341,0.0091250912649639936,0.068607514668574968,0.042874165918399973,0.0097260836589112189,0.025818450359489875,0.15479889059350777,0.046320775050602482,0.015415091777564361,0.44684800849860218,0.047673420604940175,0.1263926655748599,0.11770792832712913,0.038911103159901796,0.044443820738734159,0.0054243417926042852,0.10394982631110522,0.00080197281101229841,0.11968059406696656,0.018276147345329088,0.023157260805358515,0.077749645302292877,1.9587819568482133e-10,0.0016119589302656908,0,0.063896868775259116,0.093270479191699562,0.19200653365493758,0.10192058426207315,0.12593125468475727,0.5177568674006755,0.12861447256558731,0.1121621045618198,0.017452230665771583,0.14068811653778654,0.067637442067026099,0.004360030565390186,0.48286781516922117,0.046429833382470843,2.9907035952317229e-10,0.0056412846008904709,0.015302617327881945,1,0.21667168209895135,0.22726522221586676,0.136795986892817,0.15730184704747896,0.12259060461724683,0.018718480208992101,0.067153607346374225,0.078891514915645153,0.24144971966293577,0.20961944724128287,0.027868728839598563,0.15923640566004926,0.12682524425424022,0.0073077182715646062,0.0027569876212627359,0.049968198854125671,0.21966523760605197,0.18693302033048584,0.12722206516989537,6.4919649310163072e-10,7.8327630688693897e-11,0.020810296345790767,0.1199512041766268,0.014079609712340856
F29,0.0081506102836537246,0.014836943152625919,0.014746102146844608,0.014268529164163785,0.042383464767475842,0.018080580853765831,0.023791979861447075,0.033952239696882977,0.015313020514096234,0.056909217606540573,0.061745955865534066,0.050340596904843694,0.087566760835713034,0.033763592791997699,0.063475351965710428,0.22291281638151519,0.087786959836805248,0.026633692861590126,0.039513496812164546,0,0.24708583198654352,0.040256122903417318,0.052255870552868178,0.035471576252481207,0.034064755534203101,0.054322990887570158,0.051709126815083412,0.054323588869603638,0.15029524127687868,0.20218799504428486,0.14350863369025135,0.058373282874524972,0.050802055425799381,0.060997535252781517,0.05296409156592409,0.048815622300969697,0.10640223849600948,0.083594453574198924,0.20743124494076512,0.80891202781426896,0.053976921870888851,0.045661297212613847,0.087490492506915776,0.077781695906478071,0.028262699649022116,0.079016569081950261,0.087622172609211305,0.037292821021548267,0.037084063538496012,0.081497554269557446,0.069305338906424915,0.084110508310823603,0.021183534901125466,0.2366607548674069,0.42071897709677752,0.043584614644798327,0.2091573603094482,0.057668308246370134,0.12276433576527018,0.24860781318644243,0.71775713331003421,0.20596775978582516,0.061510550844253588,0.36714226868109345,0.45747606819212339,0.219927357515527,1,0.056471734037165183,0.060047943738066795,0.079145282074153986,0.22503413793152297,0.22983999632254096,0.16064178793541259,0.41063917055391275,0.25513812879643555,0.85602598327869506,0.18999503146989091,0.33901288809635793,0.23163966011517784,0.3005709909773524,0.54700668619126092,0.38742236456215179,0.24942568857652272,0.08799592846619303,0.28445731295329052,0.31471334155505776,0.48585238903115602,0.098336264176790159,0.15231789815308305,0.36622023710636781,0.11339652177841157,0.26853817919879602,0.26743615729694376,0.31893690236070893,0.073867168458382024,0.067624159235166861,0.18223390497736941,0.13607449959000895,0.12167752468486853,0.40705569051156992,0.089524791314237448,0.075412824221228511,0.054889374778398579,0.031816718070823487,0.049680339673681177,0.081774801708307823,0.19570789606757275,0.22016368690247023,0.04634291513317508,0.07033999524809835,0.067021174950395709,0.061460654117092187,0.053883759853593123,0.11371476641726053
F117,0.0050368560858886002,0.002790608376693776,0.0060997126773285259,0.0032709848179333372,0.0057467762531283129,0.016720613505456828,0.0055306924133326019,3.5644939987301191e-10,0.0034379963033322365,0.00078304359543044657,0.0092047390732983934,2.8129814314518297e-05,1.2234775840596525e-09,1.5661733998365311e-10,7.2253820820281318e-10,0.035492287557396224,0.00055800752403769563,1.5524226563050319e-08,4.6709248193879604e-10,0.01375184716401022,0.08184762437340308,0.0036620135511625557,0.012772931500616163,0.0031152876304407122,0.00060201303177343434,0.0045756506448877687,2.8071029183512356e-10,1.2628674969107181e-10,0.00046358542599578186,0.0024331374036287339,0.0038269222650345134,0.00073665745436485471,0.00046952285271348125,0.00084047084571702805,0.0010641871447976152,0.0037771373729721305,4.3124013011907364e-10,0.0063356278796686911,0.049265686387623187,0.13490865792117857,0.020655586039727915,2.9883564490835657e-10,0.0047382429562715673,0.059210285630827239,0.0045620863837124029,0.0012581646437169653,0.0040605089027469935,0.0012577567686937532,0.01213850703949565,0.011212041399281256,6.5371112354756468e-10,0.00013116898280502007,0.0194114290715027,0.011648236887111968,0.00055951812564178371,0.013322371460306636,7.4703575563204131e-10,0.0033037089209383475,6.5347484081105294e-10,0.063999100594286956,0.044470688827821479,0.016214182198348897,0.0066667580447672941,0.025004729650681796,0.096631681338841938,0.010077228262388445,0.0022145177711814842,0.018221866825120839,2.6761887716049764e-10,2.452188881976459e-10,0.061180176456703865,1.2172843347632321e-09,0.016008624897899303,0.017955201983308869,0.14972672808741305,0.075968201916983377,0.026324712912141387,0.052280567672974988,0.027743434751340099,0.11446935922539178,5.3392225686982551e-10,0.35166973652857159,0.041487853457345174,0.010425041098283381,0.26567202971059711,0.46000510352608992,1,6.8217749826376955e-10,0.0061491861784300833,0.093656490299830863,4.4756104871665371e-10,0.082304110662746052,0.031470842093148842,0.8280068385998508,0.0019881556543094106,0.019795652868018859,0.038145994570561927,0.0044162912591916665,0.040613308895545243,0.063640074574853239,0.015524862648715262,0.0087369322276470342,1.5816250437500451e-09,0.0051408090818423589,0.0099504094074227226,0.033840518764112835,0.065502968595831518,0.087740004871762631,3.5902657412687575e-10,1.0708834624549261e-09,0,0.011691307163931705,3.1508375231476518e-10,0.14860837361917237
F169,0.0073676587811357967,0.013475348093981227,0.0064472685540960285,0.0060067535927535399,0.0074604107561681669,0.0079340973726564172,0.011180070021605627,0.0074003811347389745,0.0096624623044615342,0.019914345593527387,0.0053717025771927119,0.043165042285407657,0.0078755603064430621,0.048864236117231168,0.10650844613431965,0.046587964299049475,0.044821439449988627,0.053110949601294019,0.016328148598248163,0.0074875228821888098,0.015458709552026469,0.014399567668622309,0.086352704794160004,0.0072917960667341197,0.013191767732469011,0.0065368850308899192,0.008009626466994841,0.0043586136514046272,0.013108098092348272,0.0099641137561233117,0.011621266647636318,0.0067611902482920504,0.0074483933494666477,0.0045343471846270031,0.0065603622562660328,0.064029611862345626,0.0022020029469060794,0.0071934413671800408,0.0015958623796293518,0.010896379000172563,0.0080710304269093688,0.0047016298068264231,0.014124445678925786,0.015357340575772194,0.0089687139777180191,0.024255504061726021,0.012233558367241189,0.017001012602489519,0.0077352056957323088,0.01884661467857492,0.037823485671818487,0.034465108379908981,0.0092561407661497942,0.0030479571659956495,0.0072190581728644298,0.0091228757421379734,0.0016907382736705443,0.0072271954109294628,0.062805027442305414,0.0016902244453474041,0.006574171305829748,0.033057672925605797,0.012546870618721097,0.015948833687825695,0.019298516764724796,0.0072928104562842736,0.011479279571364413,0.019649158657420104,0.0048715090761634874,0,0.021124779372050411,1,0.007464134795573436,0.039581733665692655,0.012555842750132362,0.018508507333637597,0.0086121205532092744,0.0099919931974374564,0.006619078275555133,0.028846630890232778,0.01642439537114616,0.019187444296969548,0.027035548051284063,0.014589975263659953,0.034145244502031998,0.03815074693944729,0.0073201847075254839,0.014066044756795449,0.032451496872270572,0.030856927812158142,0.022144105126139152,0.0094241192121520111,0.040632594732719594,0.037623996806875865,0.0229953471074206,0.0070575640020809167,0.01234300852532981,0.01038331413274847,0.0056399420598719939,0.007738448378705339,0.021082742796482125,0.017124469398576519,0.07932106832560662,0.0032706069053037427,0.0015246139820444425,0.026239003273651734,0.00509401597639411,0.0089988194746086526,0.014192967138940447,1.3375438649584133e-07,5.1119506712157296e-08,0.022339588673740148,0.049033288698741871,5.269421235995302e-08
F50,0.0072800388551401687,0.013202653004754211,0.0064339229168976515,0.0060242870891171569,0.0074633087813976585,0.0079341712576648706,0.010107707000419314,0.0076572013362504405,0.009767940812806495,0.010943883026600513,0.0054196480765745523,0.042626880703881237,0.0078768651064716408,0.048794873744830401,0.10604692979193164,0.046654622079788606,0.044620134318833736,0.052187817658541816,0.016349106233490958,0.0074846454735418132,0.01545408426045008,0.014330619392493442,0.086106854270147637,0.0071748002098997203,0.013198086028423359,0.0064364660191465395,0.0080113929025700768,0.0043596371923631345,0.01263600656215084,0.007826613770308544,0.010897017764205558,0.0067664254792580165,0.0069811903107837407,0.0045329585601607113,0.0060630236447733977,0.063987839781456182,0.0023737415758589334,0.0072205337563089845,0.0015952994407685914,0.010901782132251832,0.0080852053705518755,0.0046967524339497297,0.013186181690640333,0.013824034725620387,0.0089763767257265616,0.024096684245389809,0.012254467714629944,0.01702101835413744,0.0077831279592469414,0.018826319008714513,0.037187754376749774,0.02016590640913481,0.0093144179648638609,0.0022138222084479471,0.0072008583687514921,0.0090500224608821029,0.00094713852132720367,0.0051167343938317809,0.062855255895670134,0.0016897535388323806,0.004560230973725498,0.033079469125490042,0.012571798612596143,0.016064440590842482,0.019316380270328337,0.0046308035350918963,0.011476143547928487,0.01967076155731012,0.0048650478376841173,3.3589711721094869e-10,0.021133887165660246,1,0.0074981128174605172,0.038645459832484776,0.011406843658698507,0.018290811282200867,0.0082434998281558664,0.0100077873405723,0.0052935890455742653,0.028878632287551984,0.016416988308644034,0.019215193729236971,0.027059186560111526,0.014595590396171207,0.033969320519086132,0.038289815471028422,0.0073153555612214373,0.014064295152040166,0.032487998415550071,0.030902858947851716,0.022142005507188613,0.0094452118781267851,0.040656810192438775,0.03762497518457944,0.020893519480219339,0.0070607137424893943,0.01164254172209863,0.010208951525992011,0.0056368771191649767,0.0077759475021688604,0.019387010550513235,0.017108660089862303,0.079394188791001893,0.0032738558053010836,0.0015219489389324925,0.026221448306059367,0.0050911215668752044,0.00337787333244871,0.014330567288223229,2.9009679977446948e-11,0,0.022295162853130497,0.049384987364406933,5.6832113335592492e-09
F135,0.018328756317537921,0.046359982702469688,0.016457777582095164,0.028319226579845393,0.013157071896198112,0.016690429760484838,0.061160389834617544,0.020754627980159392,0.0329231949514939,0.036589083963656302,0.031318741470519613,0.47715624898047987,0.37762170712527143,0.095179430829099423,0.067840204696152484,0.14615864970591552,0.13123457415824652,0.030387638849560087,0.047276243952216704,0.0038072317990189837,0.075953243892391498,0.02864855713028007,0.06357545020946756,0.012908582019466337,0.037761021326335735,0.021148398765331061,0.023733952321813412,0.0068216607829515831,0.033722055596914983,0.078215072640666988,0.03065957365291094,0.023474833387594124,0.02147266044503212,0.046895690270768044,0.038329567291890805,0.014295393661331316,0.017458048498899682,0.0098497060508257617,0.065125681823955242,0.10512837671171923,0.01301621145147961,0.023412121882672884,0.024376608408949518,0.062366630888657557,0.01670539221246076,0.12481393388871431,0.029581030281148502,0.037744020389746953,0.03636323759798539,0.039890291391736638,0.1708217844657578,0.023338500185462584,0.051816831029409281,0.03315925320172991,0.02683283296880053,0.02988844798612534,0.074014402223916448,0.38058706517830643,0.24470098207803415,0.049418252605552312,0.06071644654021606,0.034516805177795144,0.04242092930163481,0.13395464826340861,0.023290269108588661,0.058874704334074567,0.1023824231992744,0.061482925191304702,0.70958504886566032,0.12871543583211459,0.014935279173701681,1,0.066537357494717939,0.057404590507211133,0.10045674424631627,0.12555423780906844,0.026501915382472992,0.13008199125825581,0.037168647320453788,0.12090921278862996,0.022853344360853452,0.083929696066454298,0.035458797470673785,0.01977836746118555,0.088627718083129997,0.12537283350004882,0.053445570217118328,0.025683862491129868,0.033541991871623898,0.19880941113256856,0.1546370623335159,0.038948249833072227,0.052804845318532481,0.09283383248582483,0.054899859726711138,0.021520803017669295,0.068851942761514989,0.1075813778126502,0.04408454683883737,0.08627691587926492,0.084094930649546845,0.072357554907460389,0,0.022799979624156783,0.0076867165847751611,0.063539747867151539,0.066441640118047818,0.055175057818262901,0.025299356311042947,7.5199436608270248e-09,5.0489840013393048e-09,0.021764703476436921,0.030081120757214669,0.0006342747771838702
